City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
383,coahuayana,44,MX,1529982249,63,18.62,-100.35,73.43,3.15
384,corinth,75,GR,1529979600,64,37.94,22.93,71.6,3.36
385,fairbanks,40,US,1529978280,27,64.84,-147.72,73.4,3.36
386,cairns,40,AU,1529978400,65,-16.92,145.77,77.0,14.99
387,kandrian,92,PG,1529982250,100,-6.21,149.55,76.22,5.84
388,vetluzhskiy,88,RU,1529982250,69,58.39,45.47,70.19,4.16
389,ayan,0,TR,1529982250,87,40.67,33.6,48.95,3.15
390,atasu,80,KZ,1529982250,84,48.68,71.64,61.91,8.19
391,williams lake,75,CA,1529978400,58,52.13,-122.14,53.6,5.82
392,khandyga,64,RU,1529982251,55,62.65,135.58,70.46,3.49
393,lilongwe,0,MW,1529982251,86,-13.97,33.79,50.21,4.16
394,lethem,32,GY,1529982252,93,3.38,-59.8,71.18,3.27
395,westerland,0,NL,1529980140,87,52.89,4.93,57.2,6.93
396,visby,0,SE,1529979600,87,57.64,18.3,55.4,4.7
397,kaifeng,90,CN,1529978400,88,34.8,114.35,75.2,4.47
398,san patricio,0,PY,1529982253,98,-26.98,-56.83,51.29,2.59
399,miri,8,NG,1529982253,91,10.31,9.75,69.2,2.71
400,santa cruz del sur,0,CU,1529982254,94,20.71,-78.0,75.41,3.49
401,mananjary,0,MG,1529982254,89,-19.16,46.8,41.3,5.17
402,kedrovyy,0,RU,1529980200,47,56.17,91.82,78.8,8.95
403,vallenar,0,CL,1529982255,65,-28.58,-70.76,40.13,3.71
404,gusinoye ozero,48,RU,1529982255,66,51.11,106.26,65.51,9.53
405,capim grosso,0,BR,1529982255,94,-11.38,-40.01,63.53,5.39
406,rio cauto,20,CU,1529981400,88,20.56,-76.92,78.8,8.05
407,casa nova,0,BR,1529982256,90,-11.77,-39.23,64.25,4.94
408,mulchen,92,CL,1529982256,98,-37.72,-72.23,44.81,10.42
409,la rioja,0,AR,1529982256,86,-29.41,-66.86,41.3,2.37
410,porto novo,0,BR,1529978400,68,-23.68,-45.44,66.2,4.72
411,robertsport,92,LR,1529982257,100,6.75,-11.37,75.14,6.51
412,salme,24,TD,1529982257,64,13.3,19.7,75.59,5.95
413,port blair,92,IN,1529982266,100,11.67,92.75,79.01,21.05
414,san felipe,20,CL,1529978400,87,-32.75,-70.73,48.2,1.12
415,iquitos,75,PE,1529978400,88,-3.75,-73.25,77.0,4.7
416,galeana,56,MX,1529982267,80,24.83,-100.08,61.64,3.94
417,raudeberg,90,NO,1529979600,100,61.99,5.14,46.4,5.82
418,neiafu,75,TO,1529982000,94,-18.65,-173.98,78.8,4.7
419,lavrentiya,44,RU,1529982269,96,65.58,-170.99,40.76,3.38
420,bonavista,92,CA,1529982269,100,48.65,-53.11,40.49,21.61
421,lagoa,0,PT,1529980200,72,37.14,-8.45,68.0,5.82
422,matagami,8,NG,1529982270,90,9.67,8.4,63.71,2.59
423,port lincoln,8,AU,1529982270,99,-34.72,135.86,53.99,9.75
424,praia da vitoria,40,PT,1529978400,94,38.73,-27.07,69.8,9.08
425,vuktyl,44,RU,1529982271,62,63.86,57.31,73.34,5.73
426,kathu,48,ZA,1529982271,46,-27.7,23.05,46.16,9.31
427,isabela,8,PH,1529982271,85,10.2,122.99,82.88,3.71
428,chifeng,0,CN,1529982272,35,42.27,118.96,84.41,5.95
429,shipunovo,92,RU,1529982272,100,52.22,82.26,63.8,6.73
430,sampit,92,ID,1529982272,100,-2.54,112.95,74.51,4.72
431,cheremukhovo,36,RU,1529982273,65,56.23,46.23,71.54,7.63
432,belawan,92,ID,1529982273,100,-0.59,114.46,71.54,2.82
433,gwadar,0,PK,1529982273,79,25.12,62.33,86.84,3.71
434,sitka,0,US,1529982274,86,37.17,-99.65,71.63,7.18
435,omsukchan,80,RU,1529982274,34,62.53,155.8,67.76,4.16
436,high rock,88,BS,1529982274,100,26.63,-78.28,82.79,13.78
437,constitucion,90,MX,1529981100,59,23.99,-104.67,66.2,10.29
438,kasongo-lunda,0,CD,1529982275,94,-6.48,16.82,65.06,2.71
439,kloulklubed,75,PW,1529981460,74,7.04,134.26,86.0,8.05
440,mocuba,80,MZ,1529982275,88,-16.84,36.99,63.89,3.49
441,nador,0,MA,1529980200,88,35.17,-2.93,66.2,3.36
442,sidi ali,100,DZ,1529982276,94,36.1,0.42,66.68,3.71
443,touros,92,BR,1529982276,88,-5.2,-35.46,76.49,11.43
444,taber,40,CA,1529978400,23,49.79,-112.14,75.2,17.22
445,eydhafushi,88,MV,1529982276,99,5.1,73.07,82.7,16.02
446,saint-augustin,0,FR,1529980200,64,44.83,-0.61,68.0,6.93
447,nizwa,0,OM,1529982138,25,22.93,57.53,82.16,2.37
448,erbaa,75,TR,1529977800,88,40.67,36.56,68.0,2.37
449,dhidhdhoo,36,MV,1529982281,100,6.88,73.1,80.81,16.58
450,waingapu,0,ID,1529982281,54,-9.65,120.26,84.41,13.78
451,chumikan,92,RU,1529982281,84,54.72,135.31,61.37,3.27
452,novoagansk,0,RU,1529982281,66,61.94,76.66,73.79,3.6
453,leiyang,8,CN,1529982282,83,26.42,112.85,86.75,11.32
454,warri,56,NG,1529982282,95,5.52,5.75,72.71,3.38
455,grove city,1,US,1529980560,77,39.88,-83.09,71.6,5.17
456,tole,75,CM,1529978400,100,4.11,9.25,77.0,1.36
457,te anau,92,NZ,1529982283,99,-45.41,167.72,38.33,3.6
458,westport,92,IE,1529982283,91,53.8,-9.52,51.92,2.59
459,trelew,24,AR,1529982283,43,-43.25,-65.31,53.0,14.45
460,panlaitan,76,PH,1529982284,100,12.12,119.85,82.25,4.83
461,rio pardo,88,BR,1529982284,98,-29.98,-52.37,52.28,2.15
462,walvis bay,0,NA,1529978400,87,-22.95,14.51,48.2,5.82
463,zavodoukovsk,0,RU,1529982284,66,56.51,66.54,67.58,9.75
464,vostok,100,RU,1529982285,95,46.45,135.83,60.83,4.5
465,noboribetsu,75,JP,1529980200,59,42.42,141.1,62.6,17.22
466,buchanan,75,LR,1529978400,94,5.88,-10.05,75.2,4.05
467,ken caryl,1,US,1529980560,29,39.58,-105.11,78.8,3.36
468,chimbote,8,PE,1529982286,96,-9.08,-78.59,60.2,8.41
469,bungu,0,TZ,1529982286,69,-7.63,39.06,74.15,5.28
470,burns lake,44,CA,1529982286,59,54.23,-125.76,51.11,11.65
471,quatre cocos,40,MU,1529978400,53,-20.21,57.76,73.4,14.99
472,baracoa,88,CU,1529982287,100,20.35,-74.5,80.72,14.67
473,dubbo,0,AU,1529978400,42,-32.25,148.6,62.6,11.41
474,baruun-urt,44,MN,1529982287,48,46.68,113.28,71.54,14.45
475,gat,76,SN,1529982288,90,14.69,-16.54,72.17,6.17
476,salalah,75,OM,1529977800,94,17.01,54.1,80.6,5.82
477,visnes,0,NO,1529979600,93,59.36,5.22,50.0,14.99
478,botro,100,CI,1529982288,99,7.85,-5.31,72.53,4.94
479,shubarshi,0,KZ,1529982289,30,48.59,57.19,78.65,5.95
480,anadyr,40,RU,1529980200,66,64.73,177.51,51.8,20.13
481,paraiso,90,MX,1529981100,59,24.01,-104.61,66.2,10.29
482,bauchi,8,NG,1529982293,91,10.31,9.85,69.2,2.71
483,buta,12,CD,1529982293,98,2.79,24.73,68.66,1.81
484,muswellbrook,0,AU,1529982302,79,-32.27,150.89,57.05,3.38
485,fez,40,MA,1529980200,93,34.03,-5.02,64.4,3.36
486,cabo san lucas,5,MX,1529977260,57,22.89,-109.91,82.4,13.87
487,sechura,0,PE,1529982303,89,-5.56,-80.82,67.49,14.23
488,naples,1,US,1529977980,88,26.14,-81.79,80.6,5.82
489,codrington,24,AU,1529982303,77,-28.95,153.24,62.09,6.4
490,clyde river,90,CA,1529978400,86,70.47,-68.59,39.2,3.36
491,sol-iletsk,0,RU,1529982304,39,51.16,55.0,78.29,7.63
492,wajid,92,SO,1529982304,87,3.81,43.25,71.54,10.2
493,tuzamapan,44,MX,1529982305,96,19.4,-96.86,75.23,3.6
494,pecos,1,US,1529980500,38,31.42,-103.49,91.4,14.99
495,lumut,0,ID,1529982305,64,-8.46,120.34,82.34,1.7
496,shetpe,0,KZ,1529982305,21,44.14,52.16,80.9,11.99
497,antofagasta,90,CL,1529978400,71,-23.65,-70.4,55.4,9.17
498,kalinovo,40,SK,1529980200,93,48.39,19.71,46.4,2.59
499,siguiri,0,GN,1529982306,96,11.42,-9.17,72.08,6.62
500,ugoofaaru,88,MV,1529982306,99,5.67,73.0,82.7,16.02
501,pullman,1,US,1529981580,45,46.73,-117.17,78.8,3.36
502,oskemen,40,KZ,1529980200,64,49.96,82.61,73.4,11.18
503,sabang,48,PH,1529982307,91,13.72,123.58,84.59,3.38
504,luganville,12,VU,1529982308,100,-15.51,167.18,77.84,16.02
505,paka,0,HR,1529980200,93,45.29,18.06,53.6,5.82
506,sorong,32,ID,1529982308,100,-0.86,131.25,80.27,2.71
507,cedar city,1,US,1529977980,10,37.68,-113.06,89.6,10.29
508,myitkyina,80,MM,1529982309,96,25.38,97.4,76.94,3.04
509,morant bay,20,JM,1529982000,62,17.88,-76.41,86.0,18.34
510,bandarbeyla,20,SO,1529982309,80,9.49,50.81,78.11,24.96
511,ovsyanka,92,RU,1529982313,60,53.58,126.91,68.39,3.94
512,cody,1,US,1529978160,34,44.53,-109.06,78.8,3.36
513,grants,1,US,1529980500,6,35.15,-107.85,82.4,4.7
514,havoysund,75,NO,1529977800,71,71.0,24.66,50.0,17.22
515,marienburg,75,DE,1529979600,93,52.12,9.98,55.4,3.36
516,xuanzhou,8,CN,1529982314,68,30.95,118.78,91.25,15.12
517,baykit,8,RU,1529982314,66,61.68,96.39,79.55,3.83
518,cabral,0,BR,1529978400,88,-22.82,-43.42,71.6,1.12
519,santa isabel do rio negro,32,BR,1529982315,95,-0.41,-65.02,74.24,3.6
520,sandwick,64,GB,1529977800,71,54.57,-2.89,53.6,3.36
521,wanning,75,AT,1529979600,87,48.64,13.53,55.4,3.36
522,veraval,0,FR,1529980200,82,49.65,0.71,57.2,6.93
523,kjollefjord,40,NO,1529979600,71,70.95,27.35,51.8,21.92
524,bouna,8,CI,1529982316,93,9.27,-3.0,71.9,3.94
525,yar-sale,0,RU,1529982317,74,66.83,70.83,55.34,6.96
526,san luis,0,AR,1529982261,61,-33.3,-66.34,36.53,8.3
527,virginia beach,1,US,1529981460,94,36.85,-75.98,78.8,5.82
528,dabat,24,ET,1529982318,99,12.98,37.77,53.54,1.36
529,kerema,68,PG,1529982318,85,-7.96,145.78,78.92,2.71
530,middlebury,1,US,1529981460,81,44.01,-73.17,60.8,3.27
531,chivay,0,PE,1529982025,71,-15.64,-71.6,14.93,2.48
532,tokmak,0,UA,1529982319,43,47.26,35.7,67.76,15.35
533,jalu,0,LY,1529982319,37,29.03,21.55,75.05,3.15
534,saint anthony,1,US,1529978160,36,43.97,-111.68,82.4,9.17
535,san quintin,40,PH,1529978400,74,17.54,120.52,86.0,6.93
536,kutum,0,SD,1529982320,26,14.2,24.66,78.47,11.65
537,saint-quentin,0,CA,1529982320,89,47.51,-67.39,46.16,2.15
538,chake chake,88,TZ,1529982320,100,-5.25,39.77,77.66,18.7
539,marsh harbour,76,BS,1529982313,100,26.54,-77.06,81.71,12.33
540,strezhevoy,0,RU,1529980200,60,60.73,77.6,73.4,8.95
541,harnosand,12,SE,1529979600,62,62.63,17.94,53.6,6.93
542,los llanos de aridane,32,ES,1529980200,72,28.66,-17.92,68.0,10.29
543,lincoln,8,GB,1529979600,87,53.23,-0.54,55.4,2.82
544,iwanai,88,JP,1529982334,86,42.97,140.51,59.66,3.83
545,maniitsoq,80,GL,1529982334,95,65.42,-52.9,34.01,5.95
546,shangzhi,92,CN,1529982335,89,45.21,127.96,65.87,8.19
547,la asuncion,56,EC,1529982335,100,-1.64,-78.74,40.85,1.03
548,pimentel,32,BR,1529982335,74,-3.7,-45.5,76.58,5.17
549,volodarskiy,0,RU,1529980200,56,46.4,48.54,71.6,2.24
550,kiruna,76,SE,1529979600,66,67.86,20.23,48.2,20.8
551,juneau,75,US,1529978160,48,58.3,-134.42,60.8,14.99
552,katangli,0,RU,1529982336,82,51.71,143.23,54.35,5.84
553,merauke,64,ID,1529982336,74,-8.49,140.4,83.24,17.02
554,ibarra,12,EC,1529982337,100,0.35,-78.12,43.01,1.7
555,bull savanna,8,JM,1529982337,72,17.89,-77.59,77.93,8.63
556,zambrow,80,PL,1529982337,91,52.99,22.24,50.66,3.15
557,sao felix do xingu,0,BR,1529982337,51,-6.64,-51.99,78.02,4.16
558,lynchburg,90,US,1529980500,78,37.41,-79.14,75.2,3.49
559,kodino,0,RU,1529982338,67,63.72,39.64,63.44,4.38
560,barra velha,75,BR,1529978400,93,-26.63,-48.68,66.2,5.82
561,tongeren,0,BE,1529980380,87,50.78,5.46,53.6,3.36
562,grindavik,75,IS,1529980200,81,63.84,-22.43,42.8,20.8
563,port hawkesbury,90,CA,1529978400,93,45.62,-61.36,42.8,14.99
564,eyl,12,SO,1529982339,81,7.98,49.82,78.38,19.71
